weight,name,listeners
-6.554920872740894e-05,Louis,['suicidxbladxs']
-6.554920872740894e-05,Jason Graves,['suicidxbladxs']
-6.554920872740894e-05,Jin Hashimoto,['suicidxbladxs']
-6.554920872740894e-05,Lil Darkie,['suicidxbladxs']
-5.61850360520648e-05,Malevolent Creation,['suicidxbladxs']
-5.61850360520648e-05,Loathe • Da ordem aleatória inteligente,['suicidxbladxs']
-5.61850360520648e-05,Dsippy,['suicidxbladxs']
-5.61850360520648e-05,Trinidad Cardona,['suicidxbladxs']
-5.61850360520648e-05,Jean Sibelius,['suicidxbladxs']
-5.61850360520648e-05,All Under Heaven,['suicidxbladxs']
-5.61850360520648e-05,Link do Zap,['suicidxbladxs']
-5.61850360520648e-05,Flo Milli,['suicidxbladxs']
-5.61850360520648e-05,Toque Dez,['suicidxbladxs']
-5.61850360520648e-05,Mc Magrinho,['suicidxbladxs']
-5.61850360520648e-05,dj davion,['suicidxbladxs']
-5.61850360520648e-05,Da ordem aleatória inteligente • Limp Bizkit,['suicidxbladxs']
-5.61850360520648e-05,Tiagz,['suicidxbladxs']
-5.61850360520648e-05,JIRAYAUAI,['suicidxbladxs']
-5.61850360520648e-05,Guti,['suicidxbladxs']
-5.61850360520648e-05,Sabrina Carpenter,['suicidxbladxs']
-5.61850360520648e-05,Cavaleiros do Forró,['suicidxbladxs']
-5.61850360520648e-05,Tea Afterparty,['suicidxbladxs']
-5.61850360520648e-05,Cryzin,['suicidxbladxs']
-5.61850360520648e-05,Dyan Dxddy,['suicidxbladxs']
-5.61850360520648e-05,Rock City,['suicidxbladxs']
-5.61850360520648e-05,GroovyDominoes52,['suicidxbladxs']
-5.61850360520648e-05,Accelerate,['suicidxbladxs']
-5.61850360520648e-05,Marina Lima,['suicidxbladxs']
-5.61850360520648e-05,"NUEKI, TOLCHONOV",['suicidxbladxs']
-5.61850360520648e-05,Valentina Tolkunova,['suicidxbladxs']
-5.61850360520648e-05,Baitaca,['suicidxbladxs']
-5.61850360520648e-05,Charlie Brown Jr.,['suicidxbladxs']
-5.61850360520648e-05,Celtic Frost,['suicidxbladxs']
-5.61850360520648e-05,The Fray,['suicidxbladxs']
-5.61850360520648e-05,Los Angeles Negros,['suicidxbladxs']
-5.61850360520648e-05,Paul Anka,['suicidxbladxs']
-5.61850360520648e-05,Don Byas,['suicidxbladxs']
-5.61850360520648e-05,FESTER WITCH,['suicidxbladxs']
-5.61850360520648e-05,Thergothon,['suicidxbladxs']
-5.61850360520648e-05,Silvanno Salles,['suicidxbladxs']
-5.61850360520648e-05,Now Everything Fades,['suicidxbladxs']
-5.61850360520648e-05,Thelonious Monk,['suicidxbladxs']
-5.61850360520648e-05,Metallica,['suicidxbladxs']
-5.61850360520648e-05,Bobby Pulido,['suicidxbladxs']
-5.61850360520648e-05,Swallow the Sun,['suicidxbladxs']
-5.61850360520648e-05,Advent Sorrow,['suicidxbladxs']
-5.61850360520648e-05,MRL,['suicidxbladxs']
-5.61850360520648e-05,Chalino Sanchez,['suicidxbladxs']
-5.61850360520648e-05,Carpathian Forest,['suicidxbladxs']
-5.61850360520648e-05,Takatsugu Muramatsu,['suicidxbladxs']
-5.61850360520648e-05,Gothic Sex,['suicidxbladxs']
-5.61850360520648e-05,Spiritual Bats,['suicidxbladxs']
-5.61850360520648e-05,Frédéric Schubert,['suicidxbladxs']
-5.61850360520648e-05,Exaltasamba,['suicidxbladxs']
-5.61850360520648e-05,Dry Kill Logic,['suicidxbladxs']
-5.61850360520648e-05,Katie Jane Garside,['suicidxbladxs']
-5.61850360520648e-05,Sevendust,['suicidxbladxs']
-5.61850360520648e-05,Pawel Blaszczak,['suicidxbladxs']
-5.61850360520648e-05,Clams Casino,['suicidxbladxs']
-5.61850360520648e-05,Grave,['suicidxbladxs']
-5.61850360520648e-05,"Miles Davis, John Coltrane, Red Garland, Paul Chambers, Philly Joe Jones",['suicidxbladxs']
-5.1692943913155855e-05,Kilo Kish,['OsvaldoMusicas']
-5.1692943913155855e-05,MC Menor da L,['OsvaldoMusicas']
-5.1692943913155855e-05,1986 OMEGA TRIBE,['OsvaldoMusicas']
-5.1692943913155855e-05,Wishing,['OsvaldoMusicas']
-5.1692943913155855e-05,Wolpis Carter,['OsvaldoMusicas']
-5.1692943913155855e-05,Rav,['OsvaldoMusicas']
-5.1692943913155855e-05,Wabie,['OsvaldoMusicas']
-5.1692943913155855e-05,Alee,['OsvaldoMusicas']
-5.1692943913155855e-05,Sheck Wes,['OsvaldoMusicas']
-5.1692943913155855e-05,Baby Internet,['OsvaldoMusicas']
-5.1692943913155855e-05,Kano,['OsvaldoMusicas']
-5.1692943913155855e-05,高中正義,['OsvaldoMusicas']
-5.1692943913155855e-05,Redveil,['OsvaldoMusicas']
-5.1692943913155855e-05,O Grilo,['OsvaldoMusicas']
-5.1692943913155855e-05,The Beach Boys,['OsvaldoMusicas']
-5.1692943913155855e-05,Lady Zu,['OsvaldoMusicas']
-5.1692943913155855e-05,Jimin,['OsvaldoMusicas']
-5.1692943913155855e-05,Only The Family,['OsvaldoMusicas']
-5.1692943913155855e-05,Edward Sharpe & The Magnetic Zeros,['OsvaldoMusicas']
-5.1692943913155855e-05,SWEET SPINE,['OsvaldoMusicas']
-5.1692943913155855e-05,cyyyt,['OsvaldoMusicas']
-5.1692943913155855e-05,Tibba,['OsvaldoMusicas']
-5.1692943913155855e-05,385,['OsvaldoMusicas']
-5.1692943913155855e-05,dublon,['OsvaldoMusicas']
-5.1692943913155855e-05,Yu Sakai,['OsvaldoMusicas']
-5.1692943913155855e-05,Luis Fonsi,['OsvaldoMusicas']
-5.1692943913155855e-05,Guilherme & Benuto,['OsvaldoMusicas']
-5.1692943913155855e-05,Melt-Banana,['OsvaldoMusicas']
-5.1692943913155855e-05,SNEAKRS Mixtape,['OsvaldoMusicas']
-5.1692943913155855e-05,Sergeantstinky,['OsvaldoMusicas']
-5.1692943913155855e-05,Ngozi Family,['OsvaldoMusicas']
-5.1692943913155855e-05,Madvillain,['OsvaldoMusicas']
-5.1692943913155855e-05,Skepta,['OsvaldoMusicas']
-5.1692943913155855e-05,HOLYCHILD,['OsvaldoMusicas']
-5.1692943913155855e-05,ciclo de tormentos,['OsvaldoMusicas']
-5.1692943913155855e-05,Ren,['OsvaldoMusicas']
-5.1692943913155855e-05,OLIVIA inspi' REIRA(TRAPNEST),['OsvaldoMusicas']
-5.1692943913155855e-05,artwo,['OsvaldoMusicas']
-5.1692943913155855e-05,CARLOS TOSHIKI and OMEGA TRIBE,['OsvaldoMusicas']
-5.1692943913155855e-05,loopcinema,['OsvaldoMusicas']
-5.1692943913155855e-05,Digable Planets,['OsvaldoMusicas']
-5.1692943913155855e-05,Avalon Lurks,['OsvaldoMusicas']
-5.1692943913155855e-05,N.E.R.D,['OsvaldoMusicas']
-5.1692943913155855e-05,Danielle,['OsvaldoMusicas']
-5.1692943913155855e-05,ATARASHII GAKKO!,['OsvaldoMusicas']
-5.1692943913155855e-05,VANO 3000,['OsvaldoMusicas']
-5.1692943913155855e-05,Jay Safari,['OsvaldoMusicas']
-5.1692943913155855e-05,jay worthy,['OsvaldoMusicas']
-5.1692943913155855e-05,Vegyn,['OsvaldoMusicas']
-5.1692943913155855e-05,Garoad,['OsvaldoMusicas']
-5.1692943913155855e-05,ziodyne,['OsvaldoMusicas']
-5.1692943913155855e-05,Yel,['OsvaldoMusicas']
-5.1692943913155855e-05,Keyshia Cole,['OsvaldoMusicas']
-5.1692943913155855e-05,Jah-Sol,['OsvaldoMusicas']
-5.1692943913155855e-05,ODD EYE CIRCLE,['OsvaldoMusicas']
-5.1692943913155855e-05,Sunny 2point0,['OsvaldoMusicas']
-5.1692943913155855e-05,Tana,['OsvaldoMusicas']
-5.1692943913155855e-05,Raveena,['OsvaldoMusicas']
-5.1692943913155855e-05,MC Caverinha,['OsvaldoMusicas']
-5.1692943913155855e-05,HAIM,['OsvaldoMusicas']
-5.1692943913155855e-05,Ari Lennox,['OsvaldoMusicas']
-5.1692943913155855e-05,Kanaria,['OsvaldoMusicas']
-5.1692943913155855e-05,Salomé de Bahia,['OsvaldoMusicas']
-5.1692943913155855e-05,-,['OsvaldoMusicas']
-5.1692943913155855e-05,Oruã,['OsvaldoMusicas']
-5.1692943913155855e-05,The Kid LAROI,['OsvaldoMusicas']
-5.1692943913155855e-05,Little Simz,['OsvaldoMusicas']
-5.1692943913155855e-05,pelados,['OsvaldoMusicas']
-5.1692943913155855e-05,Ebony,['OsvaldoMusicas']
-5.1692943913155855e-05,Lulu Santos,['OsvaldoMusicas']
-5.1692943913155855e-05,NAV,['OsvaldoMusicas']
-5.1692943913155855e-05,Rejjie Snow,['OsvaldoMusicas']
-5.1692943913155855e-05,Custard,['OsvaldoMusicas']
-5.1692943913155855e-05,Funkin' Sound Team,['OsvaldoMusicas']
-5.1692943913155855e-05,Kyan,['OsvaldoMusicas']
-5.1692943913155855e-05,Atmosphere,['OsvaldoMusicas']
-5.1692943913155855e-05,麻婆豆腐,['OsvaldoMusicas']
-5.1692943913155855e-05,Rodrigo Zin,['OsvaldoMusicas']
-5.1692943913155855e-05,YMA,['OsvaldoMusicas']
-5.1692943913155855e-05,Cher Lloyd,['OsvaldoMusicas']
-5.1692943913155855e-05,wami,['OsvaldoMusicas']
-5.1692943913155855e-05,Seafood Sam,['OsvaldoMusicas']
-5.1692943913155855e-05,VIVIZ,['OsvaldoMusicas']
-5.1692943913155855e-05,Split End,['OsvaldoMusicas']
-5.1692943913155855e-05,Yannick Nobre,['OsvaldoMusicas']
-5.1692943913155855e-05,Jakob,['OsvaldoMusicas']
-5.1692943913155855e-05,Kaoru Akimoto,['OsvaldoMusicas']
-5.1692943913155855e-05,Konoco,['OsvaldoMusicas']
-5.1692943913155855e-05,Lamparina,['OsvaldoMusicas']
-5.1692943913155855e-05,Edi Rock,['OsvaldoMusicas']
-5.1692943913155855e-05,Ashnikko,['OsvaldoMusicas']
-5.1692943913155855e-05,Major RD,['OsvaldoMusicas']
-5.1692943913155855e-05,Pluma,['OsvaldoMusicas']
-5.1692943913155855e-05,Winner,['OsvaldoMusicas']
-5.1692943913155855e-05,The Flaming Lips,['OsvaldoMusicas']
-5.1692943913155855e-05,Titãs,['OsvaldoMusicas']
-5.1692943913155855e-05,Matt Champion,['OsvaldoMusicas']
-5.1692943913155855e-05,loopcinema,['OsvaldoMusicas']
-5.1692943913155855e-05,Lisa,['OsvaldoMusicas']
-5.1692943913155855e-05,Sara King,['OsvaldoMusicas']
-5.1692943913155855e-05,bLAck pARty,['OsvaldoMusicas']
-5.1692943913155855e-05,Keno the Poet,['OsvaldoMusicas']
-5.1692943913155855e-05,Ado,['OsvaldoMusicas']
-4.6820863376720664e-05,Nazareth,['suicidxbladxs']
-4.6820863376720664e-05,dj samir,['suicidxbladxs']
-4.6820863376720664e-05,Sevdaliza,['suicidxbladxs']
-4.6820863376720664e-05,"Chitãozinho & Xororó, Zé Ramalho",['suicidxbladxs']
-4.6820863376720664e-05,Songs For You!!,['suicidxbladxs']
-4.6820863376720664e-05,Trio Parada Dura,['suicidxbladxs']
-4.6820863376720664e-05,quannnic • Da ordem aleatória inteligente,['suicidxbladxs']
-4.6820863376720664e-05,"YUNG LIXO, Hakuro",['suicidxbladxs']
-4.6820863376720664e-05,La Luz Roja De San Marcos,['suicidxbladxs']
-4.6820863376720664e-05,Margo Guryan,['suicidxbladxs']
-4.6820863376720664e-05,Susumu Hirasawa,['suicidxbladxs']
-4.6820863376720664e-05,"Eric Land, Xand Avião",['suicidxbladxs']
-4.6820863376720664e-05,The Sound,['suicidxbladxs']
-4.6820863376720664e-05,Between Friends,['suicidxbladxs']
-4.6820863376720664e-05,Black Flag,['suicidxbladxs']
-4.6820863376720664e-05,Skinny Puppy,['suicidxbladxs']
-4.6820863376720664e-05,Sematary,['suicidxbladxs']
-4.6820863376720664e-05,NOFX,['suicidxbladxs']
-4.6820863376720664e-05,akajuug,['suicidxbladxs']
-4.6820863376720664e-05,Ataulfo Alves,['suicidxbladxs']
-4.6820863376720664e-05,Igor vilão,['suicidxbladxs']
-4.6820863376720664e-05,Vladimir Horowitz,['suicidxbladxs']
-4.6820863376720664e-05,Phonk Killer,['suicidxbladxs']
-4.6820863376720664e-05,Monsieur Periné,['suicidxbladxs']
-4.6820863376720664e-05,Wiktor Stribog,['suicidxbladxs']
-4.6820863376720664e-05,"Eric Land, Tarcísio do Acordeon",['suicidxbladxs']
-4.6820863376720664e-05,"Matheus Fernandes, Dilsinho",['suicidxbladxs']
-4.6820863376720664e-05,João Gomes,['suicidxbladxs']
-4.6820863376720664e-05,C2D,['suicidxbladxs']
-4.6820863376720664e-05,Rob Curly,['suicidxbladxs']
-4.6820863376720664e-05,On piano,['suicidxbladxs']
-4.6820863376720664e-05,Dj Skype,['suicidxbladxs']
-4.6820863376720664e-05,I Met A Yeti,['suicidxbladxs']
-4.6820863376720664e-05,Kill Eva,['suicidxbladxs']
-4.6820863376720664e-05,"Eletro Funk Desande, DJ G5, DJ G5 Eletro Funk",['suicidxbladxs']
-4.6820863376720664e-05,c4000,['suicidxbladxs']
-4.6820863376720664e-05,Luanzinho Moraes,['suicidxbladxs']
-4.6820863376720664e-05,Lily Chou-Chou,['suicidxbladxs']
-4.6820863376720664e-05,MC Lucy,['suicidxbladxs']
-4.6820863376720664e-05,Dj Duarte,['suicidxbladxs']
-4.6820863376720664e-05,Mc Vick,['suicidxbladxs']
-4.6820863376720664e-05,Summer Walker,['suicidxbladxs']
-4.6820863376720664e-05,Masego,['suicidxbladxs']
-4.6820863376720664e-05,Nappy 01',['suicidxbladxs']
-4.6820863376720664e-05,Heatwave,['suicidxbladxs']
-4.6820863376720664e-05,Two Feet,['suicidxbladxs']
-4.6820863376720664e-05,amazarashi,['suicidxbladxs']
-4.6820863376720664e-05,Scxre,['suicidxbladxs']
-4.6820863376720664e-05,Garrett Atterberry,['suicidxbladxs']
-4.6820863376720664e-05,Arthur Diniz,['suicidxbladxs']
-4.6820863376720664e-05,jagger finn,['suicidxbladxs']
-4.6820863376720664e-05,kazeWIW,['suicidxbladxs']
-4.6820863376720664e-05,Dragonmane,['suicidxbladxs']
-4.6820863376720664e-05,Pedro Mariano,['suicidxbladxs']
-4.6820863376720664e-05,Nestor En Bloque,['suicidxbladxs']
-4.6820863376720664e-05,AVG Wayne,['suicidxbladxs']
-4.6820863376720664e-05,Sebastian Thomas,['suicidxbladxs']
-4.6820863376720664e-05,Light Club,['suicidxbladxs']
-4.6820863376720664e-05,Gangue morcego,['suicidxbladxs']
-4.6820863376720664e-05,"Sevdaliza, Pabllo Vittar, Yseult",['suicidxbladxs']
-4.6820863376720664e-05,Pianozone,['suicidxbladxs']
-4.6820863376720664e-05,Sérgio Sampaio,['suicidxbladxs']
-4.6820863376720664e-05,Maurice Ravel,['suicidxbladxs']
-4.6820863376720664e-05,Unclekamo,['suicidxbladxs']
-4.6820863376720664e-05,"Xllie!, MC PR",['suicidxbladxs']
-4.6820863376720664e-05,Stone Temple Pilots,['suicidxbladxs']
-4.6820863376720664e-05,Mamonas Assassinas,['suicidxbladxs']
-4.6820863376720664e-05,Chet Baker,['suicidxbladxs']
-4.6820863376720664e-05,Curtis Fuller,['suicidxbladxs']
-4.6820863376720664e-05,Charlie Rouse,['suicidxbladxs']
-4.6820863376720664e-05,Dexter Gordon,['suicidxbladxs']
-4.6820863376720664e-05,Blade and Bath,['suicidxbladxs']
-4.6820863376720664e-05,leydown,['suicidxbladxs']
-4.6820863376720664e-05,Los Tres Caballeros,['suicidxbladxs']
-4.6820863376720664e-05,sToa,['suicidxbladxs']
-4.6820863376720664e-05,Rocío Dúrcal,['suicidxbladxs']
-4.6820863376720664e-05,Korn,['suicidxbladxs']
-4.6820863376720664e-05,Eli Rainsberry,['suicidxbladxs']
-4.6820863376720664e-05,Faith and the Muse,['suicidxbladxs']
-4.6820863376720664e-05,Imaginary Poet,['suicidxbladxs']
-4.6820863376720664e-05,Eric Christian,['suicidxbladxs']
-4.6820863376720664e-05,Dustin O'Halloran,['suicidxbladxs']
-4.6820863376720664e-05,TWO LANES,['suicidxbladxs']
-4.6820863376720664e-05,Sergio Díaz De Rojas,['suicidxbladxs']
-4.6820863376720664e-05,Crying City,['suicidxbladxs']
-4.6820863376720664e-05,Propagandhi,['suicidxbladxs']
-4.6820863376720664e-05,Damdamgugu,['suicidxbladxs']
-4.6820863376720664e-05,Marc Acardipane,['suicidxbladxs']
-4.6820863376720664e-05,Dismember,['suicidxbladxs']
-4.6820863376720664e-05,Paulo Sérgio,['suicidxbladxs']
-4.6820863376720664e-05,Soulfly,['suicidxbladxs']
-4.6820863376720664e-05,Avith Ortega,['suicidxbladxs']
-4.409171075837743e-05,Norman Greenbaum,['PbzSmith']
-4.409171075837743e-05,The Outlaws,['PbzSmith']
-4.409171075837743e-05,John Lee Hooker,['PbzSmith']
-4.409171075837743e-05,Scott McKenzie,['PbzSmith']
-4.409171075837743e-05,Shocking Blue,['PbzSmith']
-4.409171075837743e-05,The Supremes,['PbzSmith']
-4.409171075837743e-05,Shivaree,['PbzSmith']
-4.409171075837743e-05,Loreen,['PbzSmith']
-4.409171075837743e-05,Joe Cocker,['PbzSmith']
-4.409171075837743e-05,Dido,['PbzSmith']
-4.409171075837743e-05,salem ilese,['PbzSmith']
-4.409171075837743e-05,Alesso,['PbzSmith']
-4.409171075837743e-05,Dawn Penn,['PbzSmith']
-4.409171075837743e-05,Mountain,['PbzSmith']
-4.409171075837743e-05,Nena,['PbzSmith']
-4.409171075837743e-05,Vangelis,['PbzSmith']
-4.409171075837743e-05,Sarah McLachlan,['PbzSmith']
-4.409171075837743e-05,Tom Doolie,['PbzSmith']
-4.409171075837743e-05,Mika,['PbzSmith']
-4.409171075837743e-05,BVG,['PbzSmith']
-4.409171075837743e-05,Las Ketchup,['PbzSmith']
-4.409171075837743e-05,Architects,['PbzSmith']
-4.409171075837743e-05,Blondie,['PbzSmith']
-4.409171075837743e-05,Tanukichan,['PbzSmith']
-4.409171075837743e-05,Grandaddy,['PbzSmith']
-4.409171075837743e-05,The Replacements,['PbzSmith']
-4.409171075837743e-05,Violent Femmes,['PbzSmith']
-4.409171075837743e-05,Silver Jews,['PbzSmith']
-4.409171075837743e-05,Beck,['PbzSmith']
-4.409171075837743e-05,Jonas Hoffmann,['PbzSmith']
-4.409171075837743e-05,The Kira Justice,['PbzSmith']
-4.409171075837743e-05,Aloe Blacc,['PbzSmith']
-4.409171075837743e-05,Gary Jules,['PbzSmith']
-4.409171075837743e-05,The Kinks,['PbzSmith']
-4.409171075837743e-05,Macklemore,['PbzSmith']
-4.409171075837743e-05,Lost Frequencies,['PbzSmith']
-4.409171075837743e-05,Sia,['PbzSmith']
-4.409171075837743e-05,Mike Posner,['PbzSmith']
-4.409171075837743e-05,Surfaces,['PbzSmith']
-4.409171075837743e-05,Rufus Wainwright,['PbzSmith']
-4.409171075837743e-05,Cass Elliot,['PbzSmith']
-4.409171075837743e-05,Snow Patrol,['PbzSmith']
-4.409171075837743e-05,I Monster,['PbzSmith']
-4.409171075837743e-05,Saint Motel,['PbzSmith']
-4.409171075837743e-05,Duffy,['PbzSmith']
-4.409171075837743e-05,Elektryczne Gitary,['PbzSmith']
-4.409171075837743e-05,John Travolta,['PbzSmith']
-4.409171075837743e-05,Gipsy Kings,['PbzSmith']
-4.409171075837743e-05,Sowulo,['PbzSmith']
-4.409171075837743e-05,The Jacksons,['PbzSmith']
-4.409171075837743e-05,Ereb Altor,['PbzSmith']
-4.409171075837743e-05,Enaid,['PbzSmith']
-4.409171075837743e-05,Port Sulphur Band,['PbzSmith']
-4.409171075837743e-05,Bill Monroe & His Blue Grass Boys,['PbzSmith']
-4.409171075837743e-05,Nightwish,['PbzSmith']
-4.409171075837743e-05,Heilung,['PbzSmith']
-4.409171075837743e-05,Vas,['PbzSmith']
-4.409171075837743e-05,Omnia,['PbzSmith']
-4.409171075837743e-05,Rooydad,['PbzSmith']
-4.409171075837743e-05,Tales From The Dream World,['PbzSmith']
-4.409171075837743e-05,Flute of Dreamland,['PbzSmith']
-4.409171075837743e-05,forfedre,['PbzSmith']
-4.409171075837743e-05,Justin Bell,['PbzSmith']
-4.409171075837743e-05,David Arkenstone,['PbzSmith']
-4.409171075837743e-05,Jagwar Twin,['PbzSmith']
-4.409171075837743e-05,Ozuna,['PbzSmith']
-4.409171075837743e-05,Lil Baby,['PbzSmith']
-4.409171075837743e-05,Universal Production Music,['PbzSmith']
-4.409171075837743e-05,payton bagshaw,['PbzSmith']
-4.409171075837743e-05,Art Jerry Miller,['PbzSmith']
-4.409171075837743e-05,Tallia Storm,['PbzSmith']
-4.409171075837743e-05,Luz,['PbzSmith']
-4.409171075837743e-05,X Ambassadors,['PbzSmith']
-4.409171075837743e-05,Tohsca,['PbzSmith']
-4.409171075837743e-05,Kurt Hugo Schneider,['PbzSmith']
-4.409171075837743e-05,Sikka Musiq,['PbzSmith']
-4.409171075837743e-05,Guitarrista de Atena,['PbzSmith']
-4.409171075837743e-05,Cecilia Condit,['PbzSmith']
-4.409171075837743e-05,JP Saxe,['PbzSmith']
-4.409171075837743e-05,fun.,['PbzSmith']
-4.409171075837743e-05,Rauf & Faik,['PbzSmith']
-4.409171075837743e-05,Zach Bryan,['PbzSmith']
-4.409171075837743e-05,Kina,['PbzSmith']
-4.409171075837743e-05,Reyn Hartley,['PbzSmith']
-4.409171075837743e-05,John Legend,['PbzSmith']
-4.409171075837743e-05,Zara Larsson,['PbzSmith']
-4.409171075837743e-05,Mr. Probz,['PbzSmith']
-4.409171075837743e-05,Petit Biscuit,['PbzSmith']
-4.409171075837743e-05,Parson James,['PbzSmith']
-4.409171075837743e-05,Dauble,['PbzSmith']
-4.409171075837743e-05,Smilee,['PbzSmith']
-4.409171075837743e-05,Faouzia,['PbzSmith']
-4.409171075837743e-05,Audri,['PbzSmith']
-4.409171075837743e-05,Anna Landström,['PbzSmith']
-4.409171075837743e-05,Brother Dege,['PbzSmith']
-4.409171075837743e-05,José Feliciano,['PbzSmith']
-4.409171075837743e-05,The Guess Who,['PbzSmith']
-4.409171075837743e-05,Soundgarden,['PbzSmith']
-4.409171075837743e-05,George Baker Selection,['PbzSmith']
-4.409171075837743e-05,The Centurians,['PbzSmith']
-4.409171075837743e-05,Keith Mansfield,['PbzSmith']
-4.409171075837743e-05,The Five Satins,['PbzSmith']
-4.409171075837743e-05,Dick Dale & His Del-Tones,['PbzSmith']
-4.409171075837743e-05,Johnny Nash,['PbzSmith']
-4.409171075837743e-05,alt-J,['PbzSmith']
-4.409171075837743e-05,Rachel Platten,['PbzSmith']
-4.409171075837743e-05,Madcon,['PbzSmith']
-4.409171075837743e-05,Iggy Azalea,['PbzSmith']
-4.409171075837743e-05,Lourandes,['PbzSmith']
-4.409171075837743e-05,KT Tunstall,['PbzSmith']
-4.409171075837743e-05,Davi Kneip,['PbzSmith']
-4.409171075837743e-05,Joan Jett & The Blackhearts,['PbzSmith']
-4.409171075837743e-05,Alice Merton,['PbzSmith']
-4.409171075837743e-05,Robin Schulz,['PbzSmith']
-4.409171075837743e-05,Michel Teló,['PbzSmith']
-4.409171075837743e-05,Huncho Jack,['PbzSmith']
-4.409171075837743e-05,Sigrid,['PbzSmith']
-4.409171075837743e-05,Asteriiaa,['PbzSmith']
-4.409171075837743e-05,Sanza,['PbzSmith']
-4.409171075837743e-05,Nadav Cohen,['PbzSmith']
-4.409171075837743e-05,Fedeflaviano,['PbzSmith']
-4.409171075837743e-05,Procol Harum,['PbzSmith']
-4.409171075837743e-05,Ely Jaffe,['PbzSmith']
-4.409171075837743e-05,Belinda Carlisle,['PbzSmith']
-4.409171075837743e-05,Amilcare Ponchielli,['PbzSmith']
-4.409171075837743e-05,Henry Purcell,['PbzSmith']
-4.409171075837743e-05,Giya Kancheli,['PbzSmith']
-4.409171075837743e-05,Georg Friedrich Händel,['PbzSmith']
-4.409171075837743e-05,Gustav Mahler,['PbzSmith']
-4.409171075837743e-05,Gustav Holst,['PbzSmith']
-4.409171075837743e-05,Niels Gade,['PbzSmith']
-4.409171075837743e-05,Giya Kancheli,['PbzSmith']
-4.409171075837743e-05,Richard Wagner,['PbzSmith']
-4.409171075837743e-05,Tomaso Antonio Vitali,['PbzSmith']
-4.409171075837743e-05,Charles Gounod,['PbzSmith']
-4.409171075837743e-05,mg.,['PbzSmith']
-4.409171075837743e-05,Piotr Musiał,['PbzSmith']
-4.409171075837743e-05,Colbie Caillat,['PbzSmith']
-4.409171075837743e-05,Hannah Zeitoune,['PbzSmith']
-4.409171075837743e-05,The Doors,['PbzSmith']
-4.409171075837743e-05,William Walton,['PbzSmith']
-4.409171075837743e-05,Mc Marcinho,['PbzSmith']
-4.409171075837743e-05,Sonatori de la Gioiosa Marca,['PbzSmith']
-4.409171075837743e-05,Cologne Chamber Orchestra,['PbzSmith']
-4.409171075837743e-05,DJ Eezy,['PbzSmith']
-4.409171075837743e-05,Dj Boomin,['PbzSmith']
-4.409171075837743e-05,J Skillz,['PbzSmith']
-4.409171075837743e-05,i-genius,['PbzSmith']
-4.409171075837743e-05,Instrumental King,['PbzSmith']
-4.409171075837743e-05,Bling Bling Bros,['PbzSmith']
-4.409171075837743e-05,The Singles,['PbzSmith']
-4.409171075837743e-05,Can You Bring It?,['PbzSmith']
-4.409171075837743e-05,Chilled Cat,['PbzSmith']
-4.409171075837743e-05,Tanoshi,['PbzSmith']
-4.409171075837743e-05,sftspkn,['PbzSmith']
-4.409171075837743e-05,Meditacion & Lluvia,['PbzSmith']
-4.409171075837743e-05,Shakuhachi Sakano,['PbzSmith']
-4.409171075837743e-05,kainbeats,['PbzSmith']
-4.409171075837743e-05,Cheiro de Amor,['PbzSmith']
-4.409171075837743e-05,Belo,['PbzSmith']
-4.409171075837743e-05,AnimationStation,['PbzSmith']
-4.409171075837743e-05,Giacomo Puccini,['PbzSmith']
-4.409171075837743e-05,Spaak,['PbzSmith']
-4.409171075837743e-05,Gabriza,['PbzSmith']
-4.409171075837743e-05,Elohim,['PbzSmith']
-4.409171075837743e-05,Keane,['PbzSmith']
-4.409171075837743e-05,Marcin,['PbzSmith']
-4.409171075837743e-05,Tommy James & The Shondells,['PbzSmith']
-4.409171075837743e-05,The Spencer Davis Group,['PbzSmith']
-4.409171075837743e-05,The Fake Arts,['PbzSmith']
-4.409171075837743e-05,Joe Walsh,['PbzSmith']
-4.409171075837743e-05,Moondog,['PbzSmith']
-4.409171075837743e-05,Maskavo,['PbzSmith']
-4.409171075837743e-05,Booker T. & The M.G.'s,['PbzSmith']
-4.409171075837743e-05,Teddy Wilson,['PbzSmith']
-4.409171075837743e-05,The Budos Band,['PbzSmith']
-4.409171075837743e-05,Lee Ritenour,['PbzSmith']
-4.409171075837743e-05,Ted Greene,['PbzSmith']
-4.409171075837743e-05,Jonathan Kreisberg,['PbzSmith']
-4.409171075837743e-05,Emily Remler,['PbzSmith']
-4.409171075837743e-05,Kurt Rosenwinkel,['PbzSmith']
-4.409171075837743e-05,Bebel Gilberto,['PbzSmith']
-4.409171075837743e-05,Ludovico Einaudi,['PbzSmith']
-4.409171075837743e-05,Zélia Duncan,['PbzSmith']
-4.409171075837743e-05,Benjamin Shadows,['PbzSmith']
-4.409171075837743e-05,Bedtime Story Club,['PbzSmith']
-4.409171075837743e-05,Maire Rama,['PbzSmith']
-4.409171075837743e-05,Gutta100,['PbzSmith']
-4.409171075837743e-05,Mike McCready,['PbzSmith']
-4.409171075837743e-05,The Champs,['PbzSmith']
-4.409171075837743e-05,Peter Koelewijn,['PbzSmith']
-4.409171075837743e-05,The Knack,['PbzSmith']
-4.409171075837743e-05,Jonny Bombastic,['PbzSmith']
-4.409171075837743e-05,Language of Lyrics,['PbzSmith']
