weight,name,listeners
-2,"Treyarch Call of Duty Music Anthology, Vol. 1/James McCawley",['suicidxbladxs']
-2,"Madrugadão Tá Te Chamando (feat. MC GW, DJ Blakes & DJ Thiago Mendes)/Mc MN",['suicidxbladxs']
-2,prolly my spookiest beat/prodby668,['suicidxbladxs']
-2,Танцевальный ритм/Laud,['Jackson_Joe']
-2,Chamber of Reflection (Remixes)/Your Anxiety Buddy,['suicidxbladxs']
-2,Arrocha o Nó - ll/Mastruz Com Leite,"['suicidxbladxs', 'Marcelosgc1']"
-2,Ao Vivo Sempre/Flávio José,['suicidxbladxs']
-2,quente e arrochado/Forrozão Baby Som,['suicidxbladxs']
-2,Missing/itssvd,['suicidxbladxs']
-2,old songs/mage tears,['suicidxbladxs']
-2,Resident Evil 7 biohazard ORIGINAL SOUNDTRACK/Miwako Chinone,['suicidxbladxs']
-2,Dunes/Southstar,['suicidxbladxs']
-2,Material Girl (2024 Remaster)/Madonna,['Jackson_Joe']
-2,21/Adele,['PbzSmith']
-2,Rap do Goku Black: Eu Sou a Justiça (NERD HITS)/7 Minutoz,['PbzSmith']
-2,Ultimamente/Dreko,['suicidxbladxs']
-2,Stevie Doesn't Wonder/Hotel Ugly,['suicidxbladxs']
-2,Forever In Bloom/VACATIONS,['suicidxbladxs']
-2,Montagem - Melodia Envolvente 5/dj dudah,['suicidxbladxs']
-2,"Senta Gostosinho no Colo do Mini Messi/DJ PK O Único, MC Faat",['suicidxbladxs']
-2,Temporal (Audio)/Art Popular,['suicidxbladxs']
-2,Romance Desapegado/Japinha Conde,['suicidxbladxs']
-2,"Guitar Covers, Vol. 5/Beyond The Guitar",['PbzSmith']
-2,Incondicional/Pedro Mariano,['suicidxbladxs']
-2,Simplesmente/Skank,['suicidxbladxs']
-2,Má Intenção/Sidoka,['suicidxbladxs']
-2,glow worms/ivri,['suicidxbladxs']
-2,Who Are You?/Miki Matsubara,['OsvaldoMusicas']
-2,Todo Nicolas Cagezinho/Dianho,['suicidxbladxs']
-2,i'm tired of feeling this way / lychee juice/elijah who,['suicidxbladxs']
-2,Tranqueira (Guia DVD)/Ana Castela,['suicidxbladxs']
-2,"No Pads, No Helmets...Just Balls/Simple Plan",['suicidxbladxs']
-2,The Fallen (slowed)/Caleb Bryant,['suicidxbladxs']
-2,"summer,/Jeremy Zucker",['suicidxbladxs']
-2,Great Waltzes/St. Petersburg State Symphony Orchestra,['PbzSmith']
-2,Mec Mec/DJ CAYOO,['suicidxbladxs']
-2,Worldwide/Jay Park,['suicidxbladxs']
-2,bandaids/keshi,['suicidxbladxs']
-2,dont smile at me/Billie Eilish,['suicidxbladxs']
-2,YeoJin/Loona,['suicidxbladxs']
-2,Eternos Alunos/MC PH,['haimond']
-2,Strawberries & Cigarettes/Troye Sivan,['suicidxbladxs']
-2,"it happened again, pretty bad this time/The Girl Next Door",['suicidxbladxs']
-2,Colour It In/The Maccabees,['suicidxbladxs']
-2,autumn leaves/Julius Pythoneus,['suicidxbladxs']
-2,A Gata do Crime/Mc Mary Maii,['suicidxbladxs']
-2,Encore/Arthur Verocai,['suicidxbladxs']
-2,RAPTURE/InterWorld,['suicidxbladxs']
-2,Neon Ballroom/Silverchair,['suicidxbladxs']
-2,Azul/zimbra,['OsvaldoMusicas']
-2,"Vibezinha do Ferinha, Ep 03/NADSON O FERINHA",['suicidxbladxs']
-2,"1900 E Minha Ex (Ao Vivo)/Kart Love, Nadson O Ferinha",['suicidxbladxs']
-2,Damned Damned Damned/The Damned,['suicidxbladxs']
-2,Amanhecer (Ao Vivo)/Paula Fernandes,['PbzSmith']
-2,life's a beach/Easy Life,['suicidxbladxs']
-2,Cheating is a crime/たかやん,['suicidxbladxs']
-2,Kamisori Otome/Ichiko Aoba,['suicidxbladxs']
-2,SOCADA BOTADA 2/Mc MN,['suicidxbladxs']
-2,FORGET/SEEYOUNEVER,['suicidxbladxs']
-2,2 HOLD U/Clairo,['suicidxbladxs']
-2,raybaboon/rei brown,['suicidxbladxs']
-2,Gently As She Goes/Erutan,['PbzSmith']
-2,just friends/potsu,['suicidxbladxs']
-2,Arcane (Music Inspired By the Works of Kai Meyer)/Elane,['PbzSmith']
-2,Time/Larry Nozero,['suicidxbladxs']
-2,Supermodel/Foster the People,['suicidxbladxs']
-2,Finlandia: Finland Independence Day/Jean Sibelius,"['PbzSmith', 'suicidxbladxs']"
-2,Paganini: Violin Concerto's Nos. 1 & 2/Niccolò Paganini,['PbzSmith']
-2,Ken (Street Fighter)/Tauz,['suicidxbladxs']
-2,Agora Eu Pego Mesmo/Os Barões Da Pisadinha,['suicidxbladxs']
-2,The Simple Pleasures/Archish Arun,['suicidxbladxs']
-2,Pele na Pele/Devinho Novaes,['suicidxbladxs']
-2,"Nando Reis - Voz e Violão - No Recreio, Vol. 1 (Ao Vivo)/Nando Reis","['PbzSmith', 'suicidxbladxs']"
-2,Never Be Alone/Shadrow,['suicidxbladxs']
-2,I Got No Time - Single/The Living Tombstone,['suicidxbladxs']
-2,Control/Hensonn,['suicidxbladxs']
-2,Floral EP/Peachy!,['suicidxbladxs']
-2,"Mendelssohn: Violin Concerto; Symphony No.4 - ""Italian""; Hebrides Overture/Felix Mendelssohn",['PbzSmith']
-2,Dito & Feito/virgingod,['suicidxbladxs']
-2,Who's Next - Deluxe Edition/The Who,"['Jackson_Joe', 'suicidxbladxs']"
-2,Here Comes the Cowboy Demos/Mac DeMarco,['suicidxbladxs']
-2,à la tombée de la nuit/créature sonore,['PbzSmith']
-2,To Let a Good Thing Die/Bruno Major,['suicidxbladxs']
-2,Fall With The Lights Down (Louise)/Bathe Alone,['suicidxbladxs']
-2,"In The Name Of Love: The Elektra Recordings 1979-1984/Grover Washington, Jr.",['suicidxbladxs']
-2,Lonely night/Tosama Beats,['PbzSmith']
-2,今は今で誓いは笑みで/ZUTOMAYO,['suicidxbladxs']
-2,怪物/YOASOBI,['suicidxbladxs']
-2,More Than Just a Dream/Fitz and the Tantrums,['suicidxbladxs']
-2,"Louis V, Menina Linda/Sidoka",['suicidxbladxs']
-2,Gigante/Capital Inicial,['PbzSmith']
-2,Wander/Hunter Krasa,['PbzSmith']
-2,Depresión Sonora/Depresión Sonora,['suicidxbladxs']
-2,Memoria/Toco,"['Jackson_Joe', 'suicidxbladxs']"
-2,crescent moon scent/créature sonore,['PbzSmith']
-2,The Loser/Verzache,['suicidxbladxs']
-2,Before I Die/Play No Games/Ayzha,['suicidxbladxs']
-2,#BrooklynBloodPop!/Syko,['suicidxbladxs']
-2,Melody of Certain Damaged Lemons/Blonde Redhead,['suicidxbladxs']
-2,Hall Of Fame (Deluxe)/Big Sean,['suicidxbladxs']
-2,Players x Give It To Me (TikTok Mashup) [Remix]/XaneMusic,['suicidxbladxs']
-2,Total Eclipse/Billy Cobham,['haimond']
-2,"Anthology/Grover Washington, Jr.",['suicidxbladxs']
-2,Velocia/Skank,['suicidxbladxs']
-2,Self/Khalid,['suicidxbladxs']
-2,Sunkissed Shawty/1NONLY,['suicidxbladxs']
-2,Definition Forbidden/DNMO,['suicidxbladxs']
-2,Supernatural (Remastered)/Santana,['suicidxbladxs']
-2,Sunset/Lucki,"['Jackson_Joe', 'suicidxbladxs']"
-2,Big Hugs/Teletubbies,"['Jackson_Joe', 'suicidxbladxs']"
-2,SATURN./Jerm,['suicidxbladxs']
-2,4LxPB/Baljeed,['suicidxbladxs']
-2,Sally Face: The Bologna Incident (Original Video Game Soundtrack)/Steve Gabry,['PbzSmith']
-2,solitude./Jinsang,"['Jackson_Joe', 'haimond']"
-2,Ligou na Madruga/MC Laranjinha,['haimond']
-2,Murder In My Mind/Kordhell,['suicidxbladxs']
-2,PRINCE OF DARKNESS/SHADXWBXRN,['suicidxbladxs']
-2,IMMORTAL/PlayaPhonk,['suicidxbladxs']
-2,Willie Nelson The Collection/Willie Nelson,['PbzSmith']
-2,Disaster (Slowed + Reverb)/KSLV Noh,['suicidxbladxs']
-2,Sakura's Shadows/my!lane,['suicidxbladxs']
-2,Why Not/Ghostface Playa,['suicidxbladxs']
-2,Suffer/Freddie Dredd,['suicidxbladxs']
-2,Op. 1: Multiverse/Hikaru Shirosu,['suicidxbladxs']
-2,"Mozart: Piano Sonatas K.310, K.311 & K.533/494/Wolfgang Amadeus Mozart",['PbzSmith']
-2,RapSport (Tauz e Kanhanga)/Kanhanga,['PbzSmith']
-2,Cry Baby/Official HIGE DANdism,['suicidxbladxs']
-2,Genexix/C3N6,['suicidxbladxs']
-2,Resident Evil 7 biohazard Original Soundtrack/Michael A. Levine,['suicidxbladxs']
-2,The Incredibles (Original Motion Picture Soundtrack)/Michael Giacchino,['suicidxbladxs']
-2,Sofia/Clairo,['suicidxbladxs']
-2,Eternal Youth/RŮDE,['suicidxbladxs']
-2,Superação Digital/Xand Avião,['suicidxbladxs']
-2,Jackman./Jack Harlow,['PbzSmith']
-2,ミラージュ/Vickeblanka,['suicidxbladxs']
-2,Mec Mec Tranquilin/MC Rick,['suicidxbladxs']
-2,HUNNIDDOLLA/MadeinTYO,['suicidxbladxs']
-2,Sing to You/Monty Datta,['suicidxbladxs']
-2,約束/Eve,['suicidxbladxs']
-2,Fazendo a Ronda de Xr/Dj Faisca,['suicidxbladxs']
-2,Plug de São Paulo/AyDucz,['suicidxbladxs']
-2,Over/Lucky Daye,['suicidxbladxs']
-2,FINAL FANTASY XV Original Soundtrack/Yoko Shimomura,['suicidxbladxs']
-2,WMD / Grind/Trauma Ray,['suicidxbladxs']
-2,Mateca x Teto/Teto,"['haimond', 'OsvaldoMusicas']"
-2,Chrome Children Vol. 1/Madvillain,['suicidxbladxs']
-2,Madvillainy Instrumentals/Madvillain,['suicidxbladxs']
-2,4 Am. Study Session/Jhove,['PbzSmith']
-2,Pode Crê (Ao Vivo)/MC Rogerinho,['suicidxbladxs']
-2,Space Girl/Frances Forever,['suicidxbladxs']
-2,Kimi No Toriko Best Loop/DJ Facemask,['suicidxbladxs']
-2,Beautiful People (Obskür Remix)/Barbara Tucker,['Jackson_Joe']
-2,Carry On/Bobby Caldwell,['suicidxbladxs']
-2,Late/Mixed Matches,['suicidxbladxs']
-2,Desce Gostoso Batendo o Bumbum/Dj Skype,['suicidxbladxs']
-2,The Bad Party/WYS,['PbzSmith']
-2,End Of The Road/Phlocalyst,['PbzSmith']
-2,Collection/90sFlav,['suicidxbladxs']
-2,A Folk Song Runs Through It/Béla Bartók,"['PbzSmith', 'suicidxbladxs']"
-2,Scumbag/Bones,['suicidxbladxs']
-2,nowhere 2 run freestyle/Luci4,['suicidxbladxs']
-2,Bis Jovem Guarda - Paulo Sergio/Paulo Sérgio,['suicidxbladxs']
-2,Super Lady/Tsundere Alley,['Marcelosgc1']
-2,Spotlight/Marshmello,['suicidxbladxs']
-2,Sleep Walk (Remastered)/Santo & Johnny,['suicidxbladxs']
-2,Music of the Spheres/Coldplay,['suicidxbladxs']
-2,Tchaikovsky: Swan Lake (complete ballet)/Pyotr Ilyich Tchaikovsky,['PbzSmith']
-2,Memories...Do Not Open/The Chainsmokers,['suicidxbladxs']
-2,In My Mind/Dynoro,['PbzSmith']
-2,blue hair - sped up + reverb/Pearl,['suicidxbladxs']
-2,My Universe/Coldplay,['suicidxbladxs']
-2,Breaking Bad: Original Score From The Television Series/Dave Porter,['PbzSmith']
-2,Habla/Junior Person,['suicidxbladxs']
-2,Cosmic/Bazzi,['suicidxbladxs']
-2,NANA 707 Soundtracks/Tomoki Hasegawa,['suicidxbladxs']
-2,Ritchie Blackmore's Rainbow/Rainbow,['suicidxbladxs']
-2,As It Was/Harry Styles,['suicidxbladxs']
-2,Tell Me About Tomorrow/jxdn,['suicidxbladxs']
-2,Lump/Laura Marling,['PbzSmith']
-2,Tango In The Night (Deluxe Edition)/Fleetwood Mac,"['Jackson_Joe', 'suicidxbladxs']"
-2,Vivaldi: Concertos for Strings/Antonio Vivaldi,['PbzSmith']
-2,The Incredible Harry James/Harry James,['suicidxbladxs']
-2,Katakana Title/Tanuki,"['PbzSmith', 'Marcelosgc1']"
-2,AMEB Piano For Leisure Series 1 Grade 4/Carl Philipp Emanuel Bach,"['PbzSmith', 'suicidxbladxs']"
-2,Caneta Azul/Manoel Gomes,['suicidxbladxs']
-2,Unapologetic - Deluxe/Rihanna,['PbzSmith']
-2,planos/dexhenry,['suicidxbladxs']
-2,Conselho da Minha Ex/DJ JOAO DA INESTAN,['suicidxbladxs']
-2,Auri/Auri,['PbzSmith']
-2,O Descobrimento Do Brasil/Legião Urbana,"['PbzSmith', 'suicidxbladxs']"
-2,Midnight Cruisin'/Kingo Hamada,"['Jackson_Joe', 'haimond']"
-2,Mama's Boy/Dominic Fike,['suicidxbladxs']
-2,Vent/Noit,['Jackson_Joe']
-2,Chopin: Nocturnes/Frédéric Chopin,"['PbzSmith', 'suicidxbladxs']"
-2,It's 4 A.M and I can't sleep/Tosama Beats,['PbzSmith']
-2,Dylan & The Dead (live)/Bob Dylan,['PbzSmith']
-2,Teen Beach 2 (Original TV Movie Soundtrack)/Ross Lynch,['PbzSmith']
-2,Ibiza 2019/Aaron Smith,['PbzSmith']
-2,Beethoven: Classical Hits/Ludwig van Beethoven,['PbzSmith']
-2,Ctrl/SZA,['suicidxbladxs']
-2,Cruising with Beethoven/Ludwig van Beethoven,['PbzSmith']
-2,Repose/The Friendly Piano,['PbzSmith']
-2,OH I GOT A BAD TRIP/BADTRIP MUSIC,['suicidxbladxs']
-2,OK/Wallows,['suicidxbladxs']
-2,Everywhereigo/Babyxsosa,['suicidxbladxs']
-2,Skära/Kvävning,['suicidxbladxs']
-2,Future Funk 2020/Strawberry Station,"['PbzSmith', 'Marcelosgc1']"
-2,Amoureuse (Edition Deluxe)/Véronique Sanson,['Marcelosgc1']
-2,wizard/VK Blanka,"['Jackson_Joe', 'suicidxbladxs']"
-2,So botada/Mc Portella,['suicidxbladxs']
-2,hey! hi! hello!/Ciscaux,['suicidxbladxs']
-2,Soco Sério (Saitama)/AniRap,['PbzSmith']
-2,The Lost Tapes/Buddy Rich,['PbzSmith']
-2,jamie/Montell Fish,['suicidxbladxs']
-2,世界収束二一一六/amazarashi,['suicidxbladxs']
-2,Beethoven: Complete Piano Sonatas & Concertos/Ludwig van Beethoven,['suicidxbladxs']
-2,Panda/Desiigner,['PbzSmith']
-2,Singing Bones/The Handsome Family,['PbzSmith']
-2,Prince From Another Planet (Live)/Elvis Presley,['PbzSmith']
-2,Kenny Rogers/Kenny Rogers,['PbzSmith']
-2,Good Rockin’ Tonight/Elvis Presley,['PbzSmith']
-2,FUNK DO BOUNCE (Sped)/ariis,['haimond']
-2,"Dark Side/Justine Skye, Tyga",['suicidxbladxs']
-2,"Cowboy Maluco/JIRAYAUAI, Mc RD",['suicidxbladxs']
-2,Milton + Esperanza/Milton Nascimento,['Marcelosgc1']
-2,Hole in the Sky (2021 - Remaster)/Black Sabbath,['PbzSmith']
-2,The Remix (International Version)/Lady Gaga,['PbzSmith']
-2,"A Nova Cara das Vaquejadas/Tarcísio do Acordeon, Vitor Fernandes",['suicidxbladxs']
-2,PARADER/Hatena,['Marcelosgc1']
-2,as long as you care/Ruel,['suicidxbladxs']
-2,"Sibelius, J.: 10 Pieces / Jaakarien Marssi / 13 Pieces / 2 Rondinos / 10 Little Pieces/Jean Sibelius","['PbzSmith', 'suicidxbladxs']"
-2,"C.P.E. Bach: The Complete Works for Piano Solo, Vol. 7/Carl Philipp Emanuel Bach","['PbzSmith', 'suicidxbladxs']"
-2,"Deja Vu/Crosby, Stills, Nash & Young",['PbzSmith']
-2,Love Absurdo/Mari Fernandez,['suicidxbladxs']
-2,Vida vale a pena?/Pullovers,['Marcelosgc1']
-2,BLACKMAGE/Ghostemane,['suicidxbladxs']
-2,Diferentão (Ao Vivo)/Dilsinho,['OsvaldoMusicas']
-2,Sehnsucht/Rammstein,['suicidxbladxs']
-2,É Sempre Assim/MC Gui Andrade,['suicidxbladxs']
-2,Better Call Saul TV Theme (Original Motion Picture Soundtrack)/Voidoid,['suicidxbladxs']
-2,The Bones of What You Believe/CHVRCHES,['suicidxbladxs']
-2,A 20 Something Fuck/Two Feet,['suicidxbladxs']
-2,Vem Morenin (Remix)/MC Rick,['suicidxbladxs']
-2,London Calling (Expanded Edition)/The Clash,['haimond']
-2,Estudando o samba/Tom Zé,['Marcelosgc1']
-2,Saigo no Kyojin/Linked Horizon,['suicidxbladxs']
-2,Shittrap 8 (Músicas obviamente irônicas porém surpreendentemente boas)/Luckhaos,['suicidxbladxs']
-2,Planet Waves/Bob Dylan,['PbzSmith']
-2,Copacabana Cocktails/Tim Maia,['OsvaldoMusicas']
-2,niki/lilbubblegum,['suicidxbladxs']
-2,Pod/The Breeders,['Marcelosgc1']
-2,Calabar – O Elogio da Traição/Chico Buarque,['Marcelosgc1']
-2,MONTAGEM - PR FUNK (Slowed & Reveerb)/S3BZS,['suicidxbladxs']
-2,MAGRÃO SUPREMO/dj idk,['suicidxbladxs']
-2,King of the Mischievous South/Denzel Curry,"['Jackson_Joe', 'OsvaldoMusicas']"
-2,今日もサクラ舞う暁に/CHiCO with HoneyWorks,['Jackson_Joe']
-2,Long Season/Fishmans,['Marcelosgc1']
-2,Owlboy (Original Soundtrack)/Jonathan Geer,['PbzSmith']
-2,Love Me/Poison Girl Friend,['Marcelosgc1']
-2,スキマノハナタバ 〜Smile Song Selection〜/Sukima Switch,['Jackson_Joe']
-2,"The Good, The Bad And The Ugly [Original Motion Picture Soundtrack / (Remastered & Expanded)]/Ennio Morricone",['Marcelosgc1']
-2,DILATAÇÃO HIPNÓTICA 6.0/DJ FLG,"['haimond', 'suicidxbladxs']"
-2,"Waltz No. 1, Op. 6 ""Collapse""/Hikaru Shirosu","['haimond', 'suicidxbladxs']"
-2,Nylon Maiden/Thomas Zwijsen,['PbzSmith']
-2,Virtuoso Violin/Dmitri Shostakovich,"['PbzSmith', 'suicidxbladxs']"
-2,SWAMP/Lil Darkie,['suicidxbladxs']
-2,Big City Night/Night Tempo,['Marcelosgc1']
-2,Damnation/Opeth,['suicidxbladxs']
-2,Maquinarama/Skank,['PbzSmith']
-2,Sorte no Azar/MC C4,['suicidxbladxs']
-2,Mini Uzi/Vinocas,['suicidxbladxs']
-2,Where the Shadow Ends/Banners,['suicidxbladxs']
-2,Rendezvous With Peggy Lee/Peggy Lee,['PbzSmith']
-2,A Man Without Love/Engelbert Humperdinck,['Marcelosgc1']
-2,New Eyes/Clean Bandit,['Jackson_Joe']
-2,"Rise Lucifer Rise Lightbringer/Cursed In Eternity, Teke • Da ordem aleatória inteligente",['suicidxbladxs']
-2,Só Pra Tu Lembrar de Mim/Mc Teteu,['suicidxbladxs']
-2,Tim Maia 1972/Tim Maia,['suicidxbladxs']
-2,Don't You Forget About Me/Simple Minds,['Marcelosgc1']
-2,Life in a Pond/Lama House,['PbzSmith']
-2,Sonic Boom/ED.,['Marcelosgc1']
-2,Fale Comigo/Rastapé,['suicidxbladxs']
-2,Point/Cornelius,"['Jackson_Joe', 'Marcelosgc1']"
-2,Parada Louca/Mari Fernandez,['suicidxbladxs']
-2,DIVERSAO NO BRAZIL/NUEKI,['suicidxbladxs']
-2,Charm/Moe Shop,['Marcelosgc1']
-2,"Ronald/Falling In Reverse, Tech N9ne, Alex Terrible",['suicidxbladxs']
-2,Batman v Superman: Dawn Of Justice (Original Motion Picture Soundtrack) [Standard Edition]/Hans Zimmer,['PbzSmith']
-2,Automotivo/Radar Phonk,['suicidxbladxs']
-2,ERROR/The Warning,['suicidxbladxs']
-2,vampire/Olivia Rodrigo,['Jackson_Joe']
-2,Virando o Olhinho/Kadu Martins,['suicidxbladxs']
-2,"Best of Country & Western, Vol. 2/Bing Nathan, Don Burnham, Rick Dougherty, Chuck Aronson",['suicidxbladxs']
-2,Together/matsura,['Marcelosgc1']
-2,One More Light/Linkin Park,['haimond']
-2,ESMAGA GRINGO/Nulteex,['suicidxbladxs']
-2,すとーりーず/ZAZEN BOYS,['Marcelosgc1']
-2,internet dump/Cosmic Collective,['haimond']
-2,Love Is a Bitch/Two Feet,['suicidxbladxs']
-2,Como É Que Se Diz Eu Te Amo (Ao Vivo / Vol. 2)/Legião Urbana,['PbzSmith']
-2,Be Mine (Remixes)/Ofenbach,['Marcelosgc1']
-2,The B-Sides/android52,['Marcelosgc1']
-2,Dark Days/Coal Chamber,['suicidxbladxs']
-2,Quem o Louco Entre Nos?/NADSON,['suicidxbladxs']
-2,Get There/bôa,['Marcelosgc1']
-2,The Whitey Album/Sonic Youth,['Marcelosgc1']
-2,Mind/DJ Javi26,['Jackson_Joe']
-2,Value/Ado,['Jackson_Joe']
-2,Antagonist/prod. antagonist,['haimond']
-2,ねえママ あなたの言うとおり/amazarashi,['suicidxbladxs']
-2,Roi/Mckyyy,"['haimond', 'suicidxbladxs']"
-2,Leviathan/Mastodon,['suicidxbladxs']
-2,Mentiras/Têco,"['Jackson_Joe', 'OsvaldoMusicas']"
-2,Vem Me Dando (Pepekando)/MC ZUDO BOLADÃO,['suicidxbladxs']
-2,O Bagulho É Trap II/Jé,['suicidxbladxs']
-2,Disco's Revenge/Neon Vectors,['Marcelosgc1']
-2,MUSIC WORLD/Ali,"['haimond', 'suicidxbladxs']"
-2,The Sacrament of Sin/Powerwolf,['Marcelosgc1']
-2,You / Uta Wo Utaeba/MASS OF THE FERMENTING DREGS,['Marcelosgc1']
-2,Real Luv/Kid Only,['Jackson_Joe']
-2,Você me acende/Erasmo Carlos,"['PbzSmith', 'suicidxbladxs']"
-2,Frank (Deluxe Edition)/Amy Winehouse,['suicidxbladxs']
-2,vendetta!/Mupp,['suicidxbladxs']
-2,Mari Fernandez Ao Vivo Em São Paulo/Mari Fernandez,['suicidxbladxs']
-2,Wonderland (2011 Expanded Edition)/Erasure,['Marcelosgc1']
-2,Coat of Arms/Sabaton,['Marcelosgc1']
-2,Toyama's Love Island/Skule Toyama,['Marcelosgc1']
-2,Duello Nel Texas (Original Motion Picture Soundtrack)/Ennio Morricone,['Marcelosgc1']
-2,Roupa Nova - 1984/Roupa Nova,"['haimond', 'suicidxbladxs']"
-2,Peaky Blinders - Original Music From The TV Series/Queens of the Stone Age,['PbzSmith']
-2,"Montaime, Vol. 1/Bazz",['Marcelosgc1']
-2,Lost Station/Fusq,['Marcelosgc1']
-2,Hope Springs Eternal/Witness,['haimond']
-2,каждый кто делал тебе больно/lieless,['suicidxbladxs']
-2,Joker (Original Motion Picture Soundtrack)/Hildur Guðnadóttir,"['PbzSmith', 'suicidxbladxs']"
-2,Soft Sounds From Another Planet/Japanese Breakfast,['suicidxbladxs']
-2,The Legendary Prestige Quintet Sessions/Miles Davis Quintet,['suicidxbladxs']
-2,From The Vaults -'60s/Elvis Presley,['PbzSmith']
-2,Capital Inicial/Capital Inicial,['PbzSmith']
-2,Vai Luan (AgroPlay Verão)/Agroplay,['suicidxbladxs']
-2,Negotiable Instruments/Donor Lens,['Marcelosgc1']
-2,Olha Pro Céu/Luiz Gonzaga,['suicidxbladxs']
-2,Orange/Fishmans,['haimond']
-2,(Rotten Apples) The Smashing Pumpkins Greatest Hits/The Smashing Pumpkins,['haimond']
-2,Conversazioni/Austin Post,['suicidxbladxs']
-2,RADIO ONSEN EUTOPIA/Yakushimaru Etsuko,['Marcelosgc1']
-2,Prologue... (Comic Book Soundtrack)/Static Dress,"['haimond', 'suicidxbladxs']"
-2,Breezin'/George Benson,['PbzSmith']
-2,Safadão Amplificado/Wesley Safadão,['suicidxbladxs']
-2,"Garoto, O Genio Das Cordas/Garoto","['PbzSmith', 'suicidxbladxs']"
-2,SUPER EUROBEAT presents INITIAL D 〜D SELECTION〜/Dave Rodgers,['Marcelosgc1']
-2,Milk/Goose house,"['haimond', 'suicidxbladxs']"
-2,Nobody/Avenged Sevenfold,['OsvaldoMusicas']
-2,Italian Love Songs/Dean Martin,['suicidxbladxs']
-2,Pastel/Moe Shop,['Marcelosgc1']
-2,Hearts in Motion/Air Supply,['Marcelosgc1']
-2,Marry The Night (The Remixes)/Lady Gaga,['PbzSmith']
-2,Kaiki suru kokyu/The Cabs,['OsvaldoMusicas']
-2,Rap Do Luffy: Rei Dos Piratas (Nerd Hits)/7 Minutoz,['PbzSmith']
-2,Peace in a Time of War/SOJA,['suicidxbladxs']
-2,NO BAILE NOIS EA MÍDIA/DJ Guilherme Borges,['suicidxbladxs']
-2,Rouge Carpet Disaster (Redux)/Static Dress,['suicidxbladxs']
-2,花が咲く道/THE CHARM PARK,['suicidxbladxs']
-2,Back to Black/Amy Winehouse,['PbzSmith']
-2,Musa Caliente - Canções de Verão/Seu Pereira e Coletivo 401,['OsvaldoMusicas']
-2,Midas Touch/Kiss of Life,['OsvaldoMusicas']
-2,"KiRiKo sings ""Studio Ghibli Films music""with an ERHU/KIRIKO",['PbzSmith']
-2,Follow You / Cutthroat/Imagine Dragons,['suicidxbladxs']
-2,Born Again/Black Sabbath,['PbzSmith']
-2,The Platters Golden Hits/The Platters,['PbzSmith']
-2,af1 (slowed and reverbed)/lilbubblegum,"['Jackson_Joe', 'suicidxbladxs']"
-2,LUSH/Mitski,"['haimond', 'suicidxbladxs']"
-2,Eat a Peach/The Allman Brothers Band,['PbzSmith']
-2,Shizuka Kudo - Night Tempo Presents The Showa Groove/Night Tempo,['Marcelosgc1']
-2,Best Of Silent Hill: Music From The Video Game Series/Edgar Rothermich,['suicidxbladxs']
-2,Watch Dogs (Music from the Video Game) [Original Game Soundtrack]/Kid Cudi,['suicidxbladxs']
-2,Mel Torme:The Complete World Transcriptions/Mel Tormé,['suicidxbladxs']
-2,The Undertones/The Undertones,['PbzSmith']
-2,DON’t COMMIT SUICIDE/I's,['OsvaldoMusicas']
-2,FOUR (Deluxe)/One Direction,['PbzSmith']
-2,Ethereality/PASTEL GHOST,"['suicidxbladxs', 'Marcelosgc1']"
-2,Blur/Blur,['OsvaldoMusicas']
-2,Efêmera/Tulipa Ruiz,['suicidxbladxs']
-2,Roberta Flack & Donny Hathaway/Roberta Flack,['suicidxbladxs']
-2,Journals/Justin Bieber,['Jackson_Joe']
-2,Paulibucano/Toinho Melodia,['haimond']
-2,Só Rock/Xavier2bit,['OsvaldoMusicas']
-2,BOOTLEG/Kenshi Yonezu,"['haimond', 'suicidxbladxs']"
-2,Stray (Original Soundtrack)/Yann van der Cruyssen,['PbzSmith']
-2,Thank You (Deluxe)/Meghan Trainor,['PbzSmith']
-2,Love and Theft/Bob Dylan,['PbzSmith']
-2,hata/Kyra,['suicidxbladxs']
-2,Mega Hits - Luiz Gonzaga/Luiz Gonzaga,['suicidxbladxs']
-2,扉の冬/MINAKO YOSHIDA,['suicidxbladxs']
-2,Death Race For Love (Bonus Track Version)/Juice WRLD,['Jackson_Joe']
-2,So Much Guitar!/Wes Montgomery,"['haimond', 'OsvaldoMusicas']"
-2,Risk/Gracie Abrams,['OsvaldoMusicas']
-2,Barbie The Album/Dua Lipa,['OsvaldoMusicas']
-2,"Mtg - Ta com saudade né, Me diz que ta com saudade/DJ VINICIUS SALLES, DJ WV DO SM, Mc Jacaré, Mc Rennan",['suicidxbladxs']
-2,Phone Numbers/Dominic Fike,['Jackson_Joe']
-2,染まる音を確認したら/宇宙コンビニ,['Marcelosgc1']
-2,stunning./Hako,"['haimond', 'suicidxbladxs']"
-2,AUTOMOTIVO BAYSIDE/DJ NK3,"['haimond', 'suicidxbladxs']"
-2,GAL/Ohayo,['suicidxbladxs']
-2,The Wonder Years/Wonder Girls,"['Jackson_Joe', 'OsvaldoMusicas']"
-2,1st Album [Dystopia : The Tree of Language]/Dreamcatcher,['OsvaldoMusicas']
-2,Live 1962-1966 - Rare Performances From The Copyright Collections/Bob Dylan,['PbzSmith']
-2,Endless Summer Vacation/Miley Cyrus,['OsvaldoMusicas']
