weight,name,listeners
-4,Mariana Nolasco,['PbzSmith']
-4,Chord Overstreet,['suicidxbladxs']
-4,bôa,['suicidxbladxs']
-4,TikTokNow,['suicidxbladxs']
-4,Griffinilla,['PbzSmith']
-4,1Kilo,['suicidxbladxs']
-4,ttexyss,['suicidxbladxs']
-4,Relajacion Del Mar,['PbzSmith']
-4,Philosophy No Dance,['Marcelosgc1']
-4,Pharrell Williams,"['Jackson_Joe', 'OsvaldoMusicas']"
-4,PELICAN FANCLUB,['suicidxbladxs']
-4,LOOΠΔ 1/3,['suicidxbladxs']
-4,Mai Yamane,['Jackson_Joe']
-4,ichigo from 岸田教団&THE明星ロケッツ,"['suicidxbladxs', 'OsvaldoMusicas']"
-4,Tsundere Alley,['Marcelosgc1']
-4,OLIVIA inspi' REIRA (TRAPNEST),['OsvaldoMusicas']
-4,桑原まこ,['PbzSmith']
-4,Niack,['suicidxbladxs']
-4,Vito Ferrantello,['PbzSmith']
-4,Vera Lynn,['Marcelosgc1']
-4,Albert King,['Marcelosgc1']
-4,YUKIKA,['Marcelosgc1']
-4,Ski Mask the Slump God,['PbzSmith']
-4,Information Society,['Marcelosgc1']
-4,Fine Young Cannibals,['Marcelosgc1']
-4,Irene Cara,['Marcelosgc1']
-4,sparkly night,['Marcelosgc1']
-4,Ajotabeats,['Marcelosgc1']
-4,AnTgry,['Marcelosgc1']
-4,Adrianwave,['Marcelosgc1']
-4,Nancy Sinatra,"['PbzSmith', 'Marcelosgc1']"
-4,Amherst,['Marcelosgc1']
-4,zetsu,['Marcelosgc1']
-4,You You You All The Same,['Marcelosgc1']
-4,The Wedding Present,['Marcelosgc1']
-4,Urss Soviet Chorus,['Marcelosgc1']
-4,Martial Solal,"['haimond', 'suicidxbladxs']"
-4,Ludwig Minkus,['PbzSmith']
-4,Bryan Adams,['Marcelosgc1']
-4,Will Barber,['PbzSmith']
-4,Gracie Abrams,['OsvaldoMusicas']
-4,Billy Woods,['OsvaldoMusicas']
-4,Pixote,"['haimond', 'OsvaldoMusicas']"
-4,John Williams,['PbzSmith']
-4,Video Days,['suicidxbladxs']
-4,Narrow Head • Da ordem aleatória inteligente,['suicidxbladxs']
-4,Marquinho Sathan,['Marcelosgc1']
-4,Doazin,['suicidxbladxs']
-4,XANDDY HARMONIA,['PbzSmith']
-4,Iwasaki Taku,['Jackson_Joe']
-4,Peter McPoland,['OsvaldoMusicas']
-4,Duzz,['OsvaldoMusicas']
-4,Vickeblanka,['suicidxbladxs']
-4,Béla Bartók,"['PbzSmith', 'suicidxbladxs']"
-4,Pantera,['suicidxbladxs']
-4,Crazy Frog,['PbzSmith']
-4,Haley Reinhart,['PbzSmith']
-4,Umitaro Abe,['suicidxbladxs']
-4,星勝,['suicidxbladxs']
-4,Remlarr,['Marcelosgc1']
-4,James Arthur,['PbzSmith']
-4,NXY0TAR0,"['Jackson_Joe', 'suicidxbladxs']"
-4,Kay Kyser,['Marcelosgc1']
-4,João Menezes,['PbzSmith']
-4,Anum Preto,['suicidxbladxs']
-4,Junior Senior,['Jackson_Joe']
-4,ENHYPEN,['OsvaldoMusicas']
-4,Noturna Régia,['suicidxbladxs']
-4,梶浦由記,['PbzSmith']
-4,Coyote Theory,['suicidxbladxs']
-4,Ave Sangria,['suicidxbladxs']
-4,40 Fingers,['PbzSmith']
-4,Ben E. King,['PbzSmith']
-4,Gym Class Heroes,"['PbzSmith', 'suicidxbladxs']"
-4,skaiwater,['suicidxbladxs']
-4,Nick Arundel,['PbzSmith']
-4,GLXXMSTRIDER,['suicidxbladxs']
-4,Escape the Fate,['suicidxbladxs']
-4,grelo,['suicidxbladxs']
-4,Heitor Costa,['suicidxbladxs']
-4,Chris Remo,['PbzSmith']
-4,Jonathan Geer,"['PbzSmith', 'suicidxbladxs']"
-4,André Hossein,['Jackson_Joe']
-4,Lil Zé,['suicidxbladxs']
-4,Sir Edward Elgar,"['PbzSmith', 'suicidxbladxs']"
-4,Renato Russo,"['PbzSmith', 'suicidxbladxs']"
-4,Sade,['OsvaldoMusicas']
-4,Groovy,['suicidxbladxs']
-4,Ray Charles,"['PbzSmith', 'suicidxbladxs']"
-4,The Turtles,['PbzSmith']
-4,Kuromame.,['haimond']
-4,Bon Iver,['suicidxbladxs']
-4,Kenny Dorham,['suicidxbladxs']
-4,Swedish House Mafia,"['PbzSmith', 'suicidxbladxs']"
-4,Art Farmer,['suicidxbladxs']
-4,Billy Strayhorn,['suicidxbladxs']
-4,Donald Craig,['Marcelosgc1']
-4,高橋玲子,"['haimond', 'OsvaldoMusicas']"
-4,Carnivore,['suicidxbladxs']
-4,Daft Punk,"['Jackson_Joe', 'PbzSmith']"
-4,Sain,['OsvaldoMusicas']
-4,Bill Medley,['Marcelosgc1']
-4,Oscar Peterson Trio,['suicidxbladxs']
-4,Zé Neto & Cristiano,['suicidxbladxs']
-4,Purple Kiss,['OsvaldoMusicas']
-4,Fäulnis,['suicidxbladxs']
-4,Leo Dan,['suicidxbladxs']
-4,Julio Jaramillo,['suicidxbladxs']
-4,Banda Zeta,['suicidxbladxs']
-4,Maná,['suicidxbladxs']
-4,Enjambre,['suicidxbladxs']
-4,Wynton Marsalis,['Jackson_Joe']
-4,Ghost Brigade,['suicidxbladxs']
-4,Profetus,['suicidxbladxs']
-4,24kGoldn,"['PbzSmith', 'OsvaldoMusicas']"
-4,Beach Weather,['suicidxbladxs']
-4,Grupo Cañaveral De Humberto Pabón,['suicidxbladxs']
-4,SATV Music,['PbzSmith']
-4,Grouper,['suicidxbladxs']
-4,Chino Moreno,['suicidxbladxs']
-4,Helloween,['Marcelosgc1']
-4,LordSun,['Marcelosgc1']
-4,Jeon Jin Hee,['suicidxbladxs']
-4,Trevor Kowalski,['suicidxbladxs']
-4,Tânia Mara,['PbzSmith']
-4,Pharoahe Monch,['Jackson_Joe']
-4,Mc Lovin XD,"['PbzSmith', 'OsvaldoMusicas']"
-4,Akane,['suicidxbladxs']
-4,DJ MAVICC,['suicidxbladxs']
-4,Dark Funeral,['suicidxbladxs']
-4,Juelz Santana,['Jackson_Joe']
-4,Bibi,['suicidxbladxs']
-4,Daniel,['suicidxbladxs']
-4,Rag'n'Bone Man,['PbzSmith']
-4,Wayne Jones,"['Jackson_Joe', 'PbzSmith']"
-4,Warren G,['Jackson_Joe']
-4,JANNABI,['suicidxbladxs']
-4,CODE KUNST,['suicidxbladxs']
-4,Jamie Duffy,['PbzSmith']
-4,Culture Club,['Marcelosgc1']
-4,Rosalia De Souza,['suicidxbladxs']
-4,Varials,['suicidxbladxs']
-4,Primer 55,['suicidxbladxs']
-4,Ruth B.,['PbzSmith']
-4,SICK LEGEND,['suicidxbladxs']
-4,Enrico Rava,"['haimond', 'suicidxbladxs']"
-4,Mannie Fresh,['Jackson_Joe']
-4,DJ HORIZONTE,['suicidxbladxs']
-4,Bobby Timmons Trio,"['PbzSmith', 'haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-4,Ken Carson,"['suicidxbladxs', 'OsvaldoMusicas']"
-4,Julie London,"['suicidxbladxs', 'Marcelosgc1']"
-4,Silverchair,['suicidxbladxs']
-4,Alexei Surovykh,['PbzSmith']
-4,Nattefrost,['suicidxbladxs']
-4,Virginio Aiello,"['PbzSmith', 'suicidxbladxs']"
-4,Carcass,['suicidxbladxs']
-4,Thy Light,['suicidxbladxs']
-4,No Doubt,"['suicidxbladxs', 'OsvaldoMusicas']"
-4,Team Sleep,['suicidxbladxs']
-4,"Joji, BENEE",['suicidxbladxs']
-4,Coleman Hawkins,"['PbzSmith', 'suicidxbladxs']"
-4,Lord Huron,"['PbzSmith', 'suicidxbladxs']"
-4,Gene Ammons,"['PbzSmith', 'suicidxbladxs']"
-4,"Loathe, Vincente Void",['suicidxbladxs']
-4,M4go!,['suicidxbladxs']
-4,Iron Maiden • Da ordem aleatória inteligente,['suicidxbladxs']
-3,"Korn, Chino Moreno",['suicidxbladxs']
-3,Andrea Bocelli,['PbzSmith']
-3,Bruce Springsteen,['PbzSmith']
-3,"Phonk Killer, PHOROMANE",['suicidxbladxs']
-3,I'm in a Coffin • Da ordem aleatória inteligente,['suicidxbladxs']
-3,Nocturnal Depression • Da ordem aleatória inteligente,['suicidxbladxs']
-3,Nocturnal Depression,['suicidxbladxs']
-3,Charles Aznavour,['PbzSmith']
-3,Këkht Aräkh • Da ordem aleatória inteligente,['suicidxbladxs']
-3,Happy Days • Da ordem aleatória inteligente,['suicidxbladxs']
-3,Alex C.,"['haimond', 'suicidxbladxs']"
-3,Memphis Cult,"['Jackson_Joe', 'suicidxbladxs']"
-3,cadenkala,"['Jackson_Joe', 'suicidxbladxs']"
-3,Pavement,"['PbzSmith', 'suicidxbladxs']"
-3,"Milionário & José Rico, Continental",['suicidxbladxs']
-3,Terror e make PODCAST,['suicidxbladxs']
-3,Alvvays,"['PbzSmith', 'suicidxbladxs']"
-3,"Memo Boy, Chakra Efendi",['suicidxbladxs']
-3,César Menotti & Fabiano,['suicidxbladxs']
-3,Mastruz Com Leite,"['suicidxbladxs', 'Marcelosgc1']"
-3,"Tarcísio do Acordeon, Marcynho Sensação",['suicidxbladxs']
-3,centimillimental,['suicidxbladxs']
-3,Kurt Cobain,['suicidxbladxs']
-3,Horse Jumper of Love,['suicidxbladxs']
-3,Good Charlotte,['suicidxbladxs']
-3,Banda BG da Putaria,['suicidxbladxs']
-3,Leah,['PbzSmith']
-3,Elley Duhé,"['PbzSmith', 'suicidxbladxs']"
-3,VaporGod,['suicidxbladxs']
-3,Wonder Girls,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-3,Gal Costa,"['PbzSmith', 'suicidxbladxs']"
-3,Ancient North,['suicidxbladxs']
-3,Brylho,['OsvaldoMusicas']
-3,Los Boleros Con Los Mejores Trio,['suicidxbladxs']
-3,Grupo Sonador,['suicidxbladxs']
-3,Fanny Mendelssohn,['suicidxbladxs']
-3,Yuni Wa,['Marcelosgc1']
-3,OneRepublic,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-3,Mick Gordon,['Jackson_Joe']
-3,Feigur • Da ordem aleatória inteligente,['suicidxbladxs']
-3,Kanashimi,['suicidxbladxs']
-3,Forgotten Tomb • Da ordem aleatória inteligente,['suicidxbladxs']
-3,Projota,"['Jackson_Joe', 'suicidxbladxs']"
-3,"Alex C., Yass",['suicidxbladxs']
-3,vietra,['suicidxbladxs']
-3,No Love in the House of Gold,['suicidxbladxs']
-3,Dorian Concept,['suicidxbladxs']
-3,Leon Chang,['suicidxbladxs']
-3,James Clarke,['suicidxbladxs']
-3,syudou,['OsvaldoMusicas']
-3,"Stan Getz, João Gilberto, Astrud Gilberto, Tom Jobim",['suicidxbladxs']
-3,Fleshwater • Da ordem aleatória inteligente,['suicidxbladxs']
-3,Willow,['Jackson_Joe']
-3,Tiago Nacarato,['suicidxbladxs']
-3,Soap&Skin,['suicidxbladxs']
-3,Yoñlu,['suicidxbladxs']
-3,Midge Ure,['suicidxbladxs']
-3,Jesse®,['suicidxbladxs']
-3,Owl City,"['PbzSmith', 'suicidxbladxs']"
-3,Antonio Carlos Jobim & Elis Regina,['suicidxbladxs']
-3,Negoto,['Jackson_Joe']
-3,Hexis,['suicidxbladxs']
-3,队长,['PbzSmith']
-3,Austere,['suicidxbladxs']
-3,Desecrator Of Sanctuary,['suicidxbladxs']
-3,Jeri Southern,['suicidxbladxs']
-3,Kâbus,['suicidxbladxs']
-3,"GREGO, Paulo Pires, ÉaBest",['suicidxbladxs']
-3,The Fevers,['suicidxbladxs']
-3,Darci,['haimond']
-3,Santana,['suicidxbladxs']
-3,Satomi Saeki,['PbzSmith']
-3,DXSTINY,['suicidxbladxs']
-3,Alexander Glazunov,"['PbzSmith', 'suicidxbladxs']"
-3,Fritz Kreisler,['PbzSmith']
-3,Franz Schubert,"['PbzSmith', 'suicidxbladxs']"
-3,Slow Crush,['suicidxbladxs']
-3,Leon Ware,['Jackson_Joe']
-3,Joe Henderson,"['Jackson_Joe', 'suicidxbladxs']"
-3,Christoph Willibald Gluck,['PbzSmith']
-3,ZODIVK,['suicidxbladxs']
-3,DJ Rafinha DZ7,['suicidxbladxs']
-3,Tokyo Marui,['OsvaldoMusicas']
-3,awfultune,['suicidxbladxs']
-3,Sweet Pill,['suicidxbladxs']
-3,Godspeed You! Black Emperor,['Marcelosgc1']
-3,Leall,['suicidxbladxs']
-3,DEYCO,['suicidxbladxs']
-3,The Naked and Famous,['Jackson_Joe']
-3,Mr Dooves,['PbzSmith']
-3,Beach House,"['PbzSmith', 'suicidxbladxs']"
-3,CJ Music,['PbzSmith']
-3,Southstar,['suicidxbladxs']
-3,Agroplay,['suicidxbladxs']
-3,Arash Safaian,['PbzSmith']
-3,DJ Mandrake 100% Original,['suicidxbladxs']
-3,テイルズ オブ シリーズ SOUND TEAM,['Jackson_Joe']
-3,"Taiu, Milo j",['suicidxbladxs']
-3,Grego,['suicidxbladxs']
-3,Scalene,['suicidxbladxs']
-3,"Nattan, felipe amorim",['suicidxbladxs']
-3,César Franck,"['PbzSmith', 'suicidxbladxs']"
-3,"EyouX, Akira Yamaoka",['suicidxbladxs']
-3,EyouX,['suicidxbladxs']
-3,Basara,['PbzSmith']
-3,Yurie Kokubu,['haimond']
-3,Joey Bada$$,['Jackson_Joe']
-3,"Mc Morena, DJ DUCK",['suicidxbladxs']
-3,"Grandão Vaqueiro, Nattan",['suicidxbladxs']
-3,Ramsey Lewis,['PbzSmith']
-3,Mc Morena,['suicidxbladxs']
-3,"DJ SKYPE, WATILA GYN, abelvolks",['suicidxbladxs']
-3,George Harrison,['PbzSmith']
-3,Mc Lucks,['suicidxbladxs']
-3,Big Star,['PbzSmith']
-3,LUDMILLA,['haimond']
-3,Kenny Burrell,['PbzSmith']
-3,Zeca Pagodinho,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-3,Julian Lage,['PbzSmith']
-3,"Slowboy, NUEKI, Crazy Mano, TOLCHONOV",['suicidxbladxs']
-3,Thin Lizzy,['PbzSmith']
-3,Supertramp,['PbzSmith']
-3,Peter Frampton,['PbzSmith']
-3,Crumb,"['haimond', 'suicidxbladxs']"
-3,Elton John,['PbzSmith']
-3,Caleb Bryant,"['Jackson_Joe', 'suicidxbladxs']"
-3,"DJ Vuiziki, MC GW, MC Flavinho",['suicidxbladxs']
-3,Infinity Frequencies,['suicidxbladxs']
-3,The Fearless Flyers,"['PbzSmith', 'haimond']"
-3,NXVAMANE,['suicidxbladxs']
-3,932sounds,['suicidxbladxs']
-3,エミリア(CV:高橋李依),['Jackson_Joe']
-3,MC Rick,['suicidxbladxs']
-3,Luna Li,"['haimond', 'suicidxbladxs']"
-3,"Nadir Netto, WATILA GYN",['suicidxbladxs']
-3,Joy Crookes,['Jackson_Joe']
-3,nadir netto,['suicidxbladxs']
-3,The Vanished People,['Jackson_Joe']
-3,Анархия Андеграунд,['Marcelosgc1']
-3,前島麻由,['Jackson_Joe']
-3,Karen Aoki,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-3,Waylon Jennings,['PbzSmith']
-3,Steve Winwood,['PbzSmith']
-3,Versión Fiestera,['PbzSmith']
-3,Yes,['PbzSmith']
-3,Duke Pearson,['suicidxbladxs']
-3,Cecilia Krull,['PbzSmith']
-3,Sebastian Hardie,['PbzSmith']
-3,Steve Hackett,['PbzSmith']
-3,"Crosby, Stills & Nash",['PbzSmith']
-3,Ryan Gosling,['OsvaldoMusicas']
-3,GoodBooks,['suicidxbladxs']
-3,Paolo Conte,['PbzSmith']
-3,jonv,['suicidxbladxs']
-3,Harold Faltermeyer,['PbzSmith']
-3,Jill Barber,['PbzSmith']
-3,mono._,['PbzSmith']
-3,Minutemen,['Marcelosgc1']
-3,DJ Jolianos,['suicidxbladxs']
-3,Caetano Veloso,['suicidxbladxs']
-3,Alex Gaudino,['PbzSmith']
-3,MC Juninho da VD,['suicidxbladxs']
-3,Bibi Babydoll,['suicidxbladxs']
-3,Townes Van Zandt,['PbzSmith']
-3,CHiCO with HoneyWorks,['Jackson_Joe']
-3,Billie Calvinn,['suicidxbladxs']
-3,Anguish,['suicidxbladxs']
-3,Thuy,['suicidxbladxs']
-3,prod. acculbed,['suicidxbladxs']
-3,Enya,['PbzSmith']
-3,Marlon Craft,['OsvaldoMusicas']
-3,Thirst,['Jackson_Joe']
-3,セーラーウラヌス(CV:皆川純子),['suicidxbladxs']
-3,Dan + Shay,['suicidxbladxs']
-3,elijah who,['suicidxbladxs']
-3,The Monkees,['PbzSmith']
-3,Swell,['suicidxbladxs']
-3,Towerz,['PbzSmith']
-3,Wilbur Soot,['suicidxbladxs']
-3,kyu,['PbzSmith']
-3,Gilson,"['haimond', 'suicidxbladxs']"
-3,Lxzt,['suicidxbladxs']
-3,FLO,['PbzSmith']
-3,Bruno Coulais,['suicidxbladxs']
-3,STAYC,"['suicidxbladxs', 'OsvaldoMusicas']"
-3,nukumachi,"['PbzSmith', 'Marcelosgc1']"
-3,きくお,['suicidxbladxs']
-3,Franz Schubert,['suicidxbladxs']
-3,squirl beats,['suicidxbladxs']
-3,Trevor Morris,"['Jackson_Joe', 'PbzSmith']"
-3,potsu,['suicidxbladxs']
-3,88rising,['suicidxbladxs']
-3,Ari Pulkkinen,['suicidxbladxs']
-3,Haru Nemuri,['OsvaldoMusicas']
-3,Bedroom,['suicidxbladxs']
-3,Hensonn,['suicidxbladxs']
-3,daigoro789,['PbzSmith']
-3,Deftones,['suicidxbladxs']
-3,Dxrk ダーク,['suicidxbladxs']
-3,Braxton Knight,['suicidxbladxs']
-3,Sports,['suicidxbladxs']
-3,a picture of her,"['haimond', 'Marcelosgc1']"
-3,Glenn Frey,['Marcelosgc1']
-3,RADWIMPS,['suicidxbladxs']
-3,lastclass.,['suicidxbladxs']
-3,Otuka,['haimond']
-3,Carla Vallet,['haimond']
-3,Oakian,['suicidxbladxs']
-3,Horse Jumper of Love • Da ordem aleatória inteligente,['suicidxbladxs']
-3,Xanctum,['suicidxbladxs']
-3,Miura Jam BR,['haimond']
-3,MAX,['suicidxbladxs']
-3,Bad Meets Evil,['PbzSmith']
-3,AKano,['suicidxbladxs']
-3,Karoly Botvay,['PbzSmith']
-3,The Pains of Being Pure at Heart,['Marcelosgc1']
-3,Maria Bethânia,['Marcelosgc1']
-3,Patty Gurdy,['PbzSmith']
-3,桜庭統,"['haimond', 'suicidxbladxs']"
-3,Man or Astro-Man?,['Marcelosgc1']
-3,Elane,['PbzSmith']
-3,Arnaldo Baptista,['Marcelosgc1']
-3,Ruel,['suicidxbladxs']
-3,Evinha,['Jackson_Joe']
-3,ev.exi,['Marcelosgc1']
-3,DooDe,['haimond']
-3,Mousike,['haimond']
-3,Kim Gordon,['Marcelosgc1']
-3,Megan Thee Stallion,['haimond']
-3,Leo Estakazero,['suicidxbladxs']
-3,Patrick Swayze,['Marcelosgc1']
-3,Antonio Rios,['suicidxbladxs']
-3,Capsule,['haimond']
-3,Luciana Mello,['Marcelosgc1']
-3,toe,['Marcelosgc1']
-3,9mm Parabellum Bullet,['Marcelosgc1']
-3,John Petrucci,['PbzSmith']
-3,Junggigo,['OsvaldoMusicas']
-3,The Funky Knuckles,['haimond']
-3,Aklipe44,['haimond']
-3,Skylar Spence,['Marcelosgc1']
-3,KING QUARTZ,['Marcelosgc1']
-3,Михаил Иванович Глинка,['suicidxbladxs']
-3,Poor Man's Poison,['OsvaldoMusicas']
-3,Benjamin Frith,['suicidxbladxs']
-3,鷺巣詩郎,['suicidxbladxs']
-3,Predo,['OsvaldoMusicas']
-3,Tierry,['suicidxbladxs']
-3,Xand Avião,['suicidxbladxs']
-3,Gisele Abramoff,['PbzSmith']
-3,Icehouse,['Jackson_Joe']
-3,Luanmer,['Marcelosgc1']
-3,Division Street,['Jackson_Joe']
-3,Ozielzinho,['PbzSmith']
-3,Harry Gregson-Williams,"['PbzSmith', 'suicidxbladxs']"
-3,Bear McCreary,['PbzSmith']
-3,Maya Kristalinskaya,['suicidxbladxs']
-3,Государственный Симфонический Оркестр Кинематографии СССР,['suicidxbladxs']
-3,Gennady Gladkov,['suicidxbladxs']
-3,Babe,['Marcelosgc1']
-3,Moraes Moreira,['suicidxbladxs']
-3,Geovana,['suicidxbladxs']
-3,Tavares,['Jackson_Joe']
-3,Dora Morelenbaum,['suicidxbladxs']
-3,Sivuca,['suicidxbladxs']
-3,Typhillosion,['PbzSmith']
-3,Kumi Tanioka,['PbzSmith']
-3,Shawn Lee,['PbzSmith']
-3,Mcd Sprite,['PbzSmith']
-3,Ariel Posen,['PbzSmith']
-3,Hatena,['Marcelosgc1']
-3,Mano Brown,['Jackson_Joe']
-3,Alesana,['suicidxbladxs']
-3,O Terno,"['suicidxbladxs', 'Marcelosgc1']"
-3,Noel Rosa,['suicidxbladxs']
-3,The Red Army Choir,['Marcelosgc1']
-3,Gabriel O Pensador,['haimond']
-3,小宮知子,['Jackson_Joe']
-3,Luigi Malatesta,['suicidxbladxs']
-3,Hoobastank,['suicidxbladxs']
-3,"MC Portella, MC Badeco, DJ Magdiel PR",['suicidxbladxs']
-3,Fat Joe,['Jackson_Joe']
-3,Pet Shop Boys,['suicidxbladxs']
-3,B.B. King,['suicidxbladxs']
-3,THE ORAL CIGARETTES,['suicidxbladxs']
-3,Upright T-Rex Music,"['Jackson_Joe', 'suicidxbladxs']"
-3,Henry Purcell,['PbzSmith']
-3,Train,['PbzSmith']
-3,Miles Davis Quartet,['suicidxbladxs']
-3,Stanley Turrentine,['suicidxbladxs']
-3,Thad Jones,['suicidxbladxs']
-3,Swedish House Mafia,['PbzSmith']
-3,Julius Pythoneus,['suicidxbladxs']
-3,mgk,['PbzSmith']
-3,Funeral,['suicidxbladxs']
-3,Ricchi e poveri,['PbzSmith']
-3,Dexter Gordon,['suicidxbladxs']
-3,Os Cascavelletes,['Marcelosgc1']
-3,Mary Lou Williams,['suicidxbladxs']
-3,Anna Calvi,['PbzSmith']
-3,Tommy Dorsey,['Marcelosgc1']
-3,Mgła,['suicidxbladxs']
-3,Rigo Tovar,['suicidxbladxs']
-3,Café Tacvba,['suicidxbladxs']
-3,Banda Djavú,"['PbzSmith', 'suicidxbladxs']"
-3,DJ Yas,['haimond']
-3,THE BOYZ,['OsvaldoMusicas']
-3,Johnny Hodges & His Orchestra,['suicidxbladxs']
-3,Set to Stun,['suicidxbladxs']
-3,Rocco,"['suicidxbladxs', 'OsvaldoMusicas']"
-3,Closed on Sunday,['PbzSmith']
-3,Ophelia's Dream,['suicidxbladxs']
-3,Sorry...,['suicidxbladxs']
-3,Bruno Rossi,['PbzSmith']
-3,Antonio Aguilar,['suicidxbladxs']
-3,Danheim,['PbzSmith']
-3,Headie One,['Jackson_Joe']
-3,Tragicômico,['PbzSmith']
-3,NewDad,['suicidxbladxs']
-3,PLAYAMANE,['suicidxbladxs']
-3,Markus Porsklev,['PbzSmith']
-3,Spektrem,['suicidxbladxs']
-3,PONSARD ⋆,['suicidxbladxs']
-3,Chelo,['suicidxbladxs']
-3,George Van Eps,"['haimond', 'OsvaldoMusicas']"
-3,Vitroles,"['suicidxbladxs', 'OsvaldoMusicas']"
-3,Yasuharu Takanashi,['PbzSmith']
-3,saturra,['suicidxbladxs']
-3,Richard Carter,['Jackson_Joe']
-3,Edvard Kravchuk,['PbzSmith']
-3,Brad Oberhofer,['suicidxbladxs']
-3,my head is empty,"['Jackson_Joe', 'suicidxbladxs']"
-3,Kai Engel,['PbzSmith']
-3,Emílio Santiago,['OsvaldoMusicas']
-3,Catedral,['suicidxbladxs']
-3,Sirius Eyes,['PbzSmith']
-3,SYML,['PbzSmith']
-3,Pianopassion,['PbzSmith']
-3,Rui Da Silva,['Jackson_Joe']
-3,The Jazz Crusaders,['PbzSmith']
-3,Karl Seery,['Jackson_Joe']
-3,Banda AL9,['suicidxbladxs']
-3,Code Orange,['suicidxbladxs']
-3,overc00ked,['suicidxbladxs']
-3,Chevelle,['suicidxbladxs']
-3,tomcbumpz,"['Jackson_Joe', 'suicidxbladxs']"
-3,Dream Theater,['suicidxbladxs']
-3,Roberto Carlos,['suicidxbladxs']
-3,Sufjan Stevens,['haimond']
-3,Rini,['suicidxbladxs']
-3,Wes Montgomery Trio,['suicidxbladxs']
-3,ぬいぐるみクレヨン Lush Crayon,"['Jackson_Joe', 'Marcelosgc1']"
-3,Tamba 4,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-3,Jaydes,['suicidxbladxs']
-3,Static Dress,['suicidxbladxs']
-3,P.O.D.,['suicidxbladxs']
-3,Coal Chamber,['suicidxbladxs']
-3,Ghost Bath,['suicidxbladxs']
-3,Wintercult,['suicidxbladxs']
-3,Nikita Kryukov,['suicidxbladxs']
-3,Jarren Crist,['suicidxbladxs']
-3,Sid Acharya,['PbzSmith']
-3,Gee Lee,['Jackson_Joe']
-3,Ghosu,['Jackson_Joe']
-3,Vampirska,['suicidxbladxs']
-3,Friedhof,['suicidxbladxs']
-3,Forgotten Tomb,['suicidxbladxs']
-3,Nathan Evans,['PbzSmith']
-3,Datsko,['Jackson_Joe']
-3,Impaled Nazarene,['suicidxbladxs']
-3,Bethlehem,['suicidxbladxs']
-3,Pity Party (Girls Club),['suicidxbladxs']
-3,Andreas Svarc,['Jackson_Joe']
-3,Glenn Miller,"['suicidxbladxs', 'Marcelosgc1']"
-3,Unleashed,['suicidxbladxs']
-3,韩宝仪,['suicidxbladxs']
-3,"Korn, Fred Durst",['suicidxbladxs']
-3,Kill Bill: The Rapper,['OsvaldoMusicas']
-3,Philippe Chrétien,['Jackson_Joe']
-3,"quannnic, kmoe",['suicidxbladxs']
-3,"GABRIEL APGO, Eletro Funk Desande",['suicidxbladxs']
-3,EVADE FROM 宇宙,['Marcelosgc1']
-3,"Tyler, the Creator, Frank Ocean",['suicidxbladxs']
-3,Real Wayne,['PbzSmith']
-3,Faith No More,['suicidxbladxs']
-2,Garoto,"['PbzSmith', 'suicidxbladxs']"
-2,Jefferson Airplane,['PbzSmith']
-2,Leandro & Leonardo,['suicidxbladxs']
-2,Simon & Garfunkel,['PbzSmith']
-2,Folk9,"['Jackson_Joe', 'OsvaldoMusicas']"
-2,Gusttavo Lima,['suicidxbladxs']
-2,The Brothers Nylon,['haimond']
-2,Kublai Khan TX,['suicidxbladxs']
-2,James McCawley,['suicidxbladxs']
-2,dyathøn,['PbzSmith']
-2,минута агонии • Da ordem aleatória inteligente,['suicidxbladxs']
-2,Chorale de la Promotion Capitaine Anjot et Musique des Troupes de Marine,['Marcelosgc1']
-2,Suizid • Da ordem aleatória inteligente,['suicidxbladxs']
-2,Tom Zé,['Marcelosgc1']
-2,Alejandro Vargas,['suicidxbladxs']
-2,Enigma,['PbzSmith']
-2,St. Petersburg State Symphony Orchestra,['PbzSmith']
-2,CHVRCHES,['suicidxbladxs']
-2,Bebé,['OsvaldoMusicas']
-2,"pumapjl, SonoTWS",['suicidxbladxs']
-2,All My Faith Lost ...,['suicidxbladxs']
-2,Ah Chapa,['haimond']
-2,siouxxie sixxsta,"['Jackson_Joe', 'suicidxbladxs']"
-2,Cigarettes After Sex • Da ordem aleatória inteligente,['suicidxbladxs']
-2,Thiago Aquino,['PbzSmith']
-2,Sebadoh,['PbzSmith']
-2,César Menotti & Fabiano,['suicidxbladxs']
-2,"César Menotti & Fabiano, Fabiano",['suicidxbladxs']
-2,"Mundo Bita, Péricles",['suicidxbladxs']
-2,Mundo Bita,['suicidxbladxs']
-2,Paula Sergio,"['Jackson_Joe', 'suicidxbladxs']"
-2,"DJ RICK 013, THEUZ ZL",['suicidxbladxs']
-2,Everybody Loves An Outlaw,['PbzSmith']
-2,Bad Religion,['suicidxbladxs']
-2,"Victor & Leo, Henrique & Juliano",['suicidxbladxs']
